,Vote,Yearly_IncomeK,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,Overall_happiness_score,Avg_size_per_room,Weighted_education_rank,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Healthcare,Most_Important_Issue_Military,Most_Important_Issue_Other,Most_Important_Issue_Social
1831,2,-0.7108571428571429,0.8316423720288376,-0.3612636148262473,0.004353024836579132,-1.072290869698558,0.6880155944803538,0.387646050087617,-0.48514684430263466,1,0,0,0,0,0,0,0
1832,10,-0.7288571428571429,1.58009912237621,2.0913305605027372,1.8467536938893008,-0.6809102146413836,-1.9993886711455051,-2.1809835343644837,-1.684838373932962,0,1,0,0,0,0,0,0
1833,9,-0.6779999999999999,1.9543274975498963,-0.5938046132347301,-0.7544255452812909,-0.3848881750084777,0.3662937488919082,-0.4656190496368731,-0.16387636003913494,1,0,0,0,0,0,0,0
1834,9,-0.5994285714285714,-1.0394995038395936,-1.0477538702929692,-0.11415864610694074,0.5399394254114074,-0.1219304560545633,0.02307282642034856,-0.0762823451054996,0,0,1,0,0,0,0,0
1837,5,0.79,0.08318562168146516,0.011632690547444055,-0.9841558612641143,-0.8485060079126644,-0.9320779132916837,-0.7449425856780348,0.30335960086493985,0,0,0,0,0,0,1,0
1838,9,-0.007428571428571451,0.08318562168146516,-0.9475127116966995,-0.7437898825043082,-1.0828142111287609,-0.1022579952509535,-0.15326293308261882,-0.09734473287710742,0,1,0,0,0,0,0,0
1839,12,-0.8,1.58009912237621,-0.007517447030452779,1.314666678960831,2.579550816623051,-0.4636203830274229,0.370596378325765,-1.0464499434689254,1,0,0,0,0,0,0,0
1840,3,0.31485714285714295,-0.6652711286659073,-0.8905753729714139,-0.4788099413177715,-0.6675552017788554,-0.19068482012885135,-0.265610349489899,0.44912520374717807,0,0,0,1,0,0,0,0
1845,3,0.9782857142857142,-1.0394995038395936,-0.8963644414049106,-1.1844101975507286,-1.0791991725068872,-0.1886464222020512,0.19081455934170452,0.45607565912567294,0,0,0,1,0,0,0,0
1847,1,0.6102857142857143,0.8316423720288376,0.6451454982215283,0.4224865100116651,0.2284621357508207,-1.436003208314285,-0.9265924461891104,-0.8497365744875757,1,0,0,0,0,0,0,0
1848,9,0.9294285714285715,1.2058707472025239,-0.8142080182793384,-1.7401995466679032,-0.7167899185802334,0.25571102633535503,-0.0984562647816307,-0.21233733432178895,0,1,0,0,0,0,0,0
1849,1,-0.21171428571428574,0.08318562168146516,1.0970891326317538,1.2967379902796317,-0.77210424410322,-1.519501545740476,-1.0918068355148836,-1.3773176339029323,0,0,0,0,1,0,0,0
1850,6,-0.8385714285714285,-1.0394995038395936,-0.2825228154183034,0.14018563230261358,0.2248405937370356,-0.37455561063876824,-0.37160332116453415,-0.6881947286714934,0,0,0,0,0,0,0,1
1852,4,-0.05400000000000005,-0.6652711286659073,-0.9880692257334183,-0.6942580815715039,-0.8032033708037659,-0.20509947495742972,-0.22116836111312085,-0.6396800438063956,1,0,0,0,0,0,0,0
1855,1,-0.8785714285714286,-0.6652711286659073,0.2679746784504847,2.005984759464697,-0.4469660098484202,-1.0129528473802154,-0.8522502675084752,-0.7256665285973916,0,0,0,0,0,0,0,1
1860,2,0.21171428571428574,1.2058707472025239,-0.3025215014428877,-0.9768628353598977,0.42474366833723093,0.5773182556502187,0.18326914391728727,-0.6660277334728556,0,0,0,0,1,0,0,0
1861,1,-0.5845714285714285,0.08318562168146516,1.7899473813136142,1.69329627382141,-0.16900286703283898,-2.1676844889236317,-1.519994798767136,-1.5422638583098531,0,0,0,0,0,0,0,1
1863,9,0.22485714285714287,0.08318562168146516,-0.9270856016364947,-0.9908411350096461,-0.1338216107669141,-0.06485030167041923,-0.13165281620552158,-0.14515927721413893,0,0,0,0,1,0,0,0
1864,3,0.32085714285714295,-1.787956254186966,-0.7830122178129365,-0.485191338983961,0.07566235472371484,0.049715790409938294,-0.42996135719256967,0.4534684755503027,0,0,0,0,0,1,0,0
1866,9,0.03142857142857136,-0.2910427534922211,-0.4353511203529016,-0.7851170292948692,0.14363046273954103,-0.14849652545956554,-0.6298679556715068,-0.3810051505050378,0,0,0,0,0,0,0,1
1867,5,0.6142857142857143,-2.1621846293606524,-0.09737141709130297,-0.7972720724685635,-0.9822312293312807,1.2576073881655847,0.07754659185303954,0.03921275209322568,0,0,0,0,0,1,0,0
1868,1,0.9442857142857144,1.58009912237621,1.6705758144241816,0.06725537326044764,-0.04481422759946309,-1.8793749831505124,-1.3714790876383878,-1.738536400075047,0,1,0,0,0,0,0,0
1869,9,0.47857142857142865,1.9543274975498963,-0.44523988295782135,-1.2606830934656608,-0.8055659045845609,-0.34778096612251463,-0.640828915736511,-0.27587824268409017,1,0,0,0,0,0,0,0
1873,12,0.04142857142857137,0.4574139968551514,-0.6910113339908713,0.41975162529758403,0.945420876320341,-0.6889841738632129,0.3959597971008367,0.3051975846738815,1,0,0,0,0,0,0,0
1875,1,0.47342857142857153,-0.2910427534922211,1.3144098953671774,0.568043152016655,-1.105255589312554,-1.705821738352999,-0.5186791168651698,-1.756971589698295,0,0,0,0,0,0,0,1
1877,2,-0.9031428571428571,0.4574139968551514,-0.34192496543522016,0.20886162623398696,-0.9875055067827908,0.5820098338227563,0.2369661327289167,-0.6151218015831484,0,0,1,0,0,0,0,0
1878,9,-0.05400000000000005,0.4574139968551514,-1.0279309622943809,-0.6690363669860881,-0.6779790816988595,-0.04946495358532607,-0.10846128056215458,-0.03438596232607325,0,1,0,0,0,0,0,0
1880,3,-0.7202857142857143,-1.4137278790132797,-0.8419220830366739,0.6221330941395952,0.22962099589501805,-0.39772646656576655,0.0549693130505583,-0.16340810356196128,0,0,0,0,0,1,0,0
1881,12,0.7662857142857142,0.4574139968551514,0.18279966319467114,-0.3511819879939805,1.9704740830599707,0.4419616209163212,-1.0808060031163558,-0.7532118462994696,0,0,0,0,1,0,0,0
1882,1,-0.9468571428571428,0.4574139968551514,0.7841394389306143,2.0786111424275213,0.43960341601461117,-1.5547520578397698,-1.0459040786791756,-0.8581117465533973,0,1,0,0,0,0,0,0
1883,6,0.0071428571428571175,-1.0394995038395936,-0.196957917268338,-0.7592875625507687,-0.9492320837149477,-0.08334598779094686,0.9942172139401874,1.1141704730219175,0,1,0,0,0,0,0,0
1885,2,-0.9105714285714286,-0.2910427534922211,-0.17867679175707007,0.21676240429688823,-1.1597158467327493,0.733418359957238,0.19086636313932032,-0.7715934847223652,0,0,0,0,0,0,0,1
1887,12,0.2665714285714287,-0.2910427534922211,-0.9654462876801396,0.18029727477580512,2.034235201596826,-0.3820550540196969,0.33610252933503215,0.37767693425275534,0,0,0,0,0,0,0,1
1889,7,-0.6488571428571428,-0.2910427534922211,0.014066805099799361,1.7616683916734406,0.4003954744034947,-1.407808063647051,-0.12503717921365065,0.1519289828240952,0,0,0,0,0,0,0,1
1890,1,-0.5022857142857142,1.9543274975498963,2.3623196992807016,1.6057799629708105,-0.7602864379740186,-2.2207194784966253,-2.22403656628463,-1.8925117002446916,1,0,0,0,0,0,0,0
1891,1,-0.5285714285714286,0.8316423720288376,0.8520057015320209,1.6337365622703075,0.45613527449995717,-0.47915725356763283,-0.17555003713233738,-1.8911827327797623,0,0,0,0,1,0,0,0
1892,9,-0.8717142857142857,-0.6652711286659073,-0.6079606603631733,0.17543525750632738,-0.6965354460543695,-0.09122332004176871,-0.4459923024771658,-0.31496192134139056,0,0,1,0,0,0,0,0
1893,4,-0.2142857142857143,-0.6652711286659073,-0.4903255315302403,-0.5237836010604405,0.08338997115830159,-0.3889661571097385,-0.2093557953059847,-0.5115534280592079,0,1,0,0,0,0,0,0
1894,2,0.13771428571428568,0.08318562168146516,-0.3311644821251579,-0.8981589308102266,0.3215614455145342,0.4111141130137782,0.08943533467904295,-0.7194995726080805,0,0,0,0,0,0,0,1
1895,9,-0.5468571428571429,0.8316423720288376,-0.7595162408300706,-0.17007184470593484,-1.1931187787126714,-0.29630070323392216,-0.17582405374620994,-0.24682459984475993,0,0,0,0,1,0,0,0
1897,4,0.812857142857143,-1.787956254186966,-0.4114801933405484,-1.6162181062962206,-0.9343375280201368,-0.4919224962581328,-0.38557731961446734,-0.45231855715746166,0,0,0,0,0,0,0,1
1900,9,-0.28314285714285714,0.4574139968551514,-0.6677276250561187,-0.45054946593893186,1.2229480603969058,-0.33308691175603267,-0.0014997295901147847,-0.40174394617556763,0,0,0,0,1,0,0,0
1901,4,0.6579999999999999,-1.0394995038395936,-1.08053526881353,-1.4515172712926623,-0.11008068022791591,-0.13361513429544955,-0.1424474779732228,0.22605334647698727,0,0,0,0,1,0,0,0
1903,7,0.5840000000000001,0.08318562168146516,1.5338273241315936,0.45044310931116227,-0.17048287008407093,-1.539152624879876,-2.2152308203616227,-1.0581953157466957,0,0,0,0,0,0,0,1
1904,4,0.3791428571428572,-1.0394995038395936,-0.4095335966220031,-1.1549342178545199,-0.4067578210142594,-0.43940494408911007,-0.3638469296457116,-0.510629788566184,0,1,0,0,0,0,0,0
1906,12,-0.5457142857142857,0.4574139968551514,-0.6094625703036458,1.0442169683461315,-0.6674168848295071,0.3891125691842939,0.23345057798583962,0.8426144069048349,0,1,0,0,0,0,0,0
1907,9,0.0011428571428571122,-0.2910427534922211,-0.8087193180419645,-0.752906164884579,0.23116824520064158,0.0690922942425518,-0.03249112902484411,-0.27782798780036033,0,0,0,0,1,0,0,0
1909,0,-0.5411428571428571,-0.2910427534922211,1.18676459966104,1.0393549510766538,2.5293791514431545,-0.10267511777073456,2.5758373057466812,-1.1712746508941942,0,0,1,0,0,0,0,0
1910,0,-0.010857142857142899,1.2058707472025239,1.2173067715233172,0.47536094781723537,2.411175867940195,0.21375963434935316,-2.176673318475914,1.678528749092513,0,0,0,0,1,0,0,0
1911,9,-0.3322857142857143,0.08318562168146516,-0.847089236545015,-0.3982827802920462,-0.2148406531912166,-0.047114473944566165,-0.25581362623956416,-0.1551067455913414,0,1,0,0,0,0,0,0
1912,1,-0.798,-0.2910427534922211,0.8016374366422233,1.920291705090152,-0.8728532423204456,-1.1664193713370008,0.012940666938815489,-1.597279381799236,0,0,0,0,0,0,0,1
1913,10,0.31000000000000005,0.8316423720288376,2.3582522665390258,0.7418602694004841,-0.7728403421479263,-2.1842787856944126,-2.2675019628919637,-1.8831877436734263,1,0,0,0,0,0,0,0
1916,9,-0.9502857142857143,0.4574139968551514,-0.9272643333703771,0.25900117932547617,1.2967061818900902,-0.15674835189755262,-0.015202919471856906,-0.18380974022707133,0,0,0,0,0,0,0,1
1917,9,0.3365714285714285,0.4574139968551514,-0.37691168139284903,-1.1096566820325084,-0.13885360827222248,-0.052768552843317273,-0.8735116076355983,-0.1527570751633234,1,0,0,0,0,0,0,0
1919,11,-0.834,-0.2910427534922211,-0.21287922025462547,-1.3475916521575755,0.15011628545161948,0.31281501429444675,-0.7644368777833814,-0.5148773386270187,1,0,0,0,0,0,0,0
1920,0,-0.15114285714285713,-0.2910427534922211,1.0781419792718347,0.6245641027743337,3.8968451665907198,1.209304145962313,-2.166494259587726,0.6387626219011922,0,0,1,0,0,0,0,0
1921,9,-0.5782857142857143,0.8316423720288376,-0.3784589141095346,-0.13664547597827525,1.3085102973577523,-0.07038176744324229,-0.9092072413235506,-0.054975641986619514,0,0,0,0,0,0,0,1
1922,2,-0.8254285714285714,0.4574139968551514,-0.24657263464636361,0.126207332652865,-0.6479416326156822,0.687158794588301,0.37520118566857524,-0.6392197657247645,0,0,1,0,0,0,0,0
1924,1,0.4445714285714286,1.2058707472025239,0.4554339306289513,0.5987346360302332,-0.946360615508713,-0.9212122981193888,-0.3589102801396575,-1.2819801274597091,0,0,0,0,1,0,0,0
1925,10,-0.6002857142857143,1.2058707472025239,0.7083476441718694,0.7521920560981245,-1.0217249558065258,-0.15806363359351128,-0.9369615597430246,-1.5712594764389696,0,0,0,0,1,0,0,0
1926,5,-0.11057142857142854,-0.2910427534922211,-0.3765966055427409,-0.02633845917699884,0.24172699622870916,0.07809805113248429,-0.9444025779144818,0.12621429514091,0,0,0,0,0,0,1,0
1928,9,-0.09828571428571431,0.4574139968551514,-0.6674850491499599,-0.6471572892734383,0.35829143656794055,-0.4520143242314184,-0.2594252535600977,0.10662490576575585,1,0,0,0,0,0,0,0
1929,1,-0.05800000000000005,1.2058707472025239,0.5557592606253118,1.1332526595934425,-1.2163720494604915,-1.2929640728127474,-0.3665771629274288,-1.14371322098871,0,0,0,0,1,0,0,0
1930,9,-0.9582857142857143,-0.2910427534922211,-0.7564350492966541,0.2675097095470621,-0.7936707090607547,-0.23649761095203975,-0.32291737847852175,-0.17097369230771264,0,0,1,0,0,0,0,0
1931,5,0.9691428571428571,-2.1621846293606524,0.01187710654705646,-1.1746861630117733,-1.0852683401180985,1.237264415081935,-0.5164795277064806,0.20070993756063915,0,0,0,0,0,1,0,0
1932,4,-0.8205714285714285,-1.787956254186966,-0.8858124241851636,0.12104143930404533,0.712370206658881,-0.28210926770298456,-0.4340012334150349,0.13638154272296274,0,0,0,0,0,0,0,1
1933,4,0.9382857142857144,-0.6652711286659073,-0.23189114961782833,-1.7496197051275162,-0.6051633796059315,-0.5558497072382552,-0.5152986107177311,-0.5857953585986967,1,0,0,0,0,0,0,0
1934,6,-0.6665714285714286,-2.1621846293606524,-0.4252021861663993,-0.04274776746148657,0.21526797944311366,-0.10790905147495287,0.8064219307060094,0.9572078453183077,0,0,1,0,0,0,0,0
1935,4,0.13942857142857146,-1.787956254186966,-0.4257456374291629,-0.8999821872862808,-0.19345594313511724,-0.48595237899319493,-0.36773626354207245,-0.46005799950039317,0,0,0,0,0,0,0,1
1937,10,-0.9554285714285714,1.2058707472025239,1.3581429512979442,2.087727424807792,1.0158525821205044,-1.3793857096107918,-1.6507112797526224,-1.4859642138315798,0,1,0,0,0,0,0,0
1938,0,0.7897142857142858,0.4574139968551514,-0.08681785962255277,-0.37609982650005386,3.111939422174633,-0.48616800202864074,-0.8113464227826813,-0.6021380498788059,0,1,0,0,0,0,0,0
1939,1,0.6528571428571428,-0.2910427534922211,1.614758610329656,0.3772089741896536,-0.44002144650737823,-2.118180674959566,-1.17289544913473,-1.5331823233107176,0,0,0,0,0,0,0,1
1940,1,0.8111428571428572,0.4574139968551514,1.9697357705306104,0.20886162623398696,-1.0412991956856685,-2.0685989008314243,-1.6687771920865733,-1.829847849463204,0,0,1,0,0,0,0,0
1942,4,0.72,-1.0394995038395936,-1.1804178911361265,-1.517458380509954,-0.7769765612852507,-0.16211701009381346,0.025544279470476182,0.1363988771091289,0,1,0,0,0,0,0,0
1943,1,-0.17400000000000004,-1.0394995038395936,1.872820657013311,1.2566263478064403,-0.6434989078899376,-1.9604005836360858,-1.9729390967268743,-1.72412471118535,0,0,1,0,0,0,0,0
1944,1,-0.47057142857142853,0.4574139968551514,1.0940650167295134,1.572049718163809,-0.5144952724447364,-1.0328724705481238,-0.8198800473975728,-1.8122620092453146,0,0,0,0,1,0,0,0
1946,10,0.7857142857142858,0.8316423720288376,1.236754125657197,0.23590659729545677,-0.05527738508966414,-1.1172379370240493,-1.9014403903990609,-1.2484723303497054,0,0,0,0,0,0,0,1
1947,1,-0.22399999999999998,1.58009912237621,-0.17896171338122388,1.3098046616913532,1.09280802457826,-0.3549649419012694,-0.17721123823829582,-0.8737669946609545,1,0,0,0,0,0,0,0
1948,1,-0.23371428571428576,-0.2910427534922211,-0.3798197862988185,1.3201364483889932,-1.0901975494282214,-1.0079785888760127,0.01552228604877201,0.015643566547417914,0,0,1,0,0,0,0,0
1950,5,-0.4174285714285715,-1.4137278790132797,-0.3333466575064439,0.3000244500366946,-0.21349947834929234,-1.0476050699539816,0.39363353539379886,0.014061903265195259,0,0,0,0,0,1,0,0
1951,5,-0.32199999999999995,-1.4137278790132797,0.011008993140869129,0.1985298395363468,0.5696168840127162,0.061729590616742415,1.0195057845132398,-0.9281506104302792,0,0,0,0,0,1,0,0
1952,1,-0.8502857142857143,0.4574139968551514,0.6325915640732819,1.9759010276098035,0.5753817713985433,-0.4705424388062487,-0.14010093370681273,-1.6779975485169611,1,0,0,0,0,0,0,0
1955,9,0.16714285714285704,1.58009912237621,-0.7893453031546227,-0.9294581669824896,-0.9826628131276317,0.011137543825846797,-0.3278642680937913,-0.1689685549463344,1,0,0,0,0,0,0,0
1956,4,0.0040000000000000036,-2.1621846293606524,-1.2204298239722395,-0.7559449256780026,-0.8449408488323886,-0.1286020611999916,0.048912138737373156,0.2667216919285309,0,0,1,0,0,0,0,0
1957,9,0.6171428571428572,-0.2910427534922211,-0.7877195356334123,-1.408062991946705,1.0376050426727097,-0.2611945539752124,-0.2646115616256805,-0.16398886082193473,0,0,0,0,1,0,0,0
1959,1,-0.7128571428571429,0.08318562168146516,1.0769574557732033,1.829736633446129,1.159387124441964,-1.1515609448497663,-0.9391612687692132,-1.6843078880399027,0,0,1,0,0,0,0,0
1961,10,-0.3222857142857143,1.58009912237621,2.002999406131017,1.4143380329851245,-0.49019391734272866,-1.9061983593047378,-2.0313901438675113,-1.7555182809026004,1,0,0,0,0,0,0,0
1962,1,-0.5608571428571428,-0.2910427534922211,1.4818708591313856,1.668074559235994,-0.3662913831450501,-2.0233194401690597,-1.387540578097306,-1.2730107659484045,0,0,1,0,0,0,0,0
1964,11,0.4177142857142857,-0.6652711286659073,-0.012974639595524674,-1.1959574885657382,-1.0375992186410385,-0.08576086130910576,-0.9595431302912314,-0.6873835658892526,0,0,0,0,1,0,0,0
1965,4,-0.02200000000000002,-1.787956254186966,-0.34855564923084253,-0.7282922024578481,-0.2396370527483557,-0.45168998955965567,-0.4560207354744792,-0.5276979268213278,0,0,0,0,0,0,0,1
1966,4,-0.12914285714285711,-1.4137278790132797,-1.192610416221534,-0.6143386727044635,1.1022528866380317,-0.08085424493635888,0.05550312607886116,0.3527015645165298,0,0,0,0,0,0,0,0
1967,6,-0.3082857142857143,-0.2910427534922211,-0.231544975926479,-0.4238083709568045,-0.8495525655489711,0.05501125669615228,0.9225924319552448,1.116778248684444,0,1,0,0,0,0,0,0
1968,4,-0.09085714285714286,-1.787956254186966,-0.2846655379040352,-0.6550580673363395,0.9351396641433409,-0.46360546665079927,-0.45702356752134315,-0.711893280615409,0,0,0,0,0,0,0,1
1972,8,0.9642857142857142,-0.2910427534922211,-0.9161988375486225,-1.1695202696629532,-0.07945476211412847,0.2810944313706841,0.19612281521914834,0.5532246887409994,0,0,0,0,0,0,1,0
1973,1,-0.5837142857142857,1.9543274975498963,1.9610400379284527,1.6923846455833826,-0.14412058279305684,-2.1122545701959363,-1.835536758117924,-1.6500811303921301,1,0,0,0,0,0,0,0
1974,0,-0.5468571428571429,1.58009912237621,0.15050484072574447,1.0454324726635007,3.7442064713751537,1.3565342472694055,-0.15072509398665881,0.814337317199666,1,0,0,0,0,0,0,0
1976,3,0.8637142857142857,-1.4137278790132797,-0.9306085142375911,-1.062555889734443,-0.7939385849714927,-0.3052361400626286,0.18672862611201319,0.5560791970880882,0,0,0,0,0,1,0,0
1977,4,-0.1517142857142857,-0.2910427534922211,-0.3052237829923801,-0.5903324624364169,-0.8482987689741762,-0.4244393282960775,-0.375985860405261,-0.6397547202710505,1,0,0,0,0,0,0,0
1978,11,-0.9097142857142857,-1.0394995038395936,-0.7688252692479144,0.2158507760588611,0.8435516550242909,-0.27503339410066807,-0.4402445888634791,0.32962533502664465,0,0,0,0,0,0,0,1
1979,9,0.44285714285714284,-0.2910427534922211,-0.699012162458089,-1.2226985835478659,-0.40077777468851605,0.2501118102585432,-0.3216535048630019,-0.22393074924693254,0,0,0,0,0,0,0,1
1980,12,0.07428571428571429,1.58009912237621,-0.34186246423437566,0.38480587617321266,-1.2480951764719241,-0.4331960786119491,0.19971445206560443,-0.7229455122542784,1,0,0,0,0,0,0,0
1981,1,-0.9042857142857142,0.8316423720288376,-0.28302360104170055,2.033333606605509,-0.1384883910390281,-0.7897645099494276,0.12184579406479293,-0.5648522092407634,0,0,0,0,1,0,0,0
1982,0,-0.9868571428571429,1.58009912237621,1.0396263372388197,1.5134016348507338,2.25136470310283,0.6296455956549798,-1.2449863537480494,-1.691018647068879,1,0,0,0,0,0,0,0
1983,3,-0.7717142857142857,-2.1621846293606524,-0.8018399510281107,0.6768307884212197,-0.36072868334445696,-0.05144980478933332,0.7750261751420932,0.43512258745124177,0,0,0,0,0,1,0,0
1984,11,0.27628571428571425,-0.6652711286659073,-1.2237032616260899,-1.0455388292912708,-0.7734447616790004,-0.07515393898951828,0.013460750979793549,0.2561340679558311,0,0,0,0,1,0,0,0
1987,10,0.8097142857142856,1.58009912237621,2.000368584017221,0.21038100663069872,0.14340192969665178,-1.8034642379346344,-2.23901240394584,-1.6548132452993678,1,0,0,0,0,0,0,0
1988,9,-0.4177142857142857,1.58009912237621,-1.1266096554212042,-0.30742383256868105,-0.6944731642216856,0.057010081065066505,0.3833192668471927,0.050256053436089,1,0,0,0,0,0,0,0
1989,1,-0.9085714285714286,-0.6652711286659073,0.5807614994395008,2.037891747795645,-1.0114402900828,-1.2825147059854582,-0.14010970066892658,-1.2370503896929,0,0,0,0,0,0,0,1
1990,1,0.818857142857143,-1.0394995038395936,1.649324230327824,0.20065697209174296,-0.6338495294542292,-2.09009742567494,-1.4762129030951652,-1.4217378557553588,0,0,1,0,0,0,0,0
1992,1,0.8814285714285715,1.9543274975498963,0.25904280808698205,0.13410811071576653,-0.7055538647205185,-1.4097590511319327,-0.09672366325433358,1.6319860168351958,1,0,0,0,0,0,0,0
1994,4,0.7631428571428571,-1.787956254186966,-0.20216454593142844,-1.5633436684906503,0.7592069181997622,-0.5059462564485432,-0.46836900479161914,-0.6922604551859268,0,0,0,0,0,0,0,1
1995,1,-0.8757142857142857,-1.0394995038395936,2.2893932102333894,2.0029459986712737,0.4772871690357904,1.6816582078313773,-2.1977784421898514,-1.847943011583465,0,0,1,0,0,0,0,0
1996,11,-0.16228571428571426,-1.4137278790132797,-1.1289539267996447,-0.5790890475007496,-0.855581820407475,-0.07384290724285632,-0.09138274030320447,0.13093581899412393,0,0,0,0,0,0,0,1
1997,10,-0.4128571428571428,0.4574139968551514,0.007010480104386306,1.5106667501366524,-0.2744121409387043,-0.5902199842620709,-0.7139811785593662,-0.7567324797252817,0,0,1,0,0,0,0,0
1998,11,-0.7145714285714286,-1.787956254186966,-1.1946564569848999,0.008303413868030038,0.04542585130989848,0.052710425169756304,0.01532192483298808,0.11230421083384748,0,0,1,0,0,0,0,0
2001,4,-0.3908571428571429,-0.6652711286659073,-1.1161152282382654,-0.3359881840268626,-0.4587953888345446,-0.16554482791641717,-0.06888174322018233,0.1214810997379603,1,0,0,0,0,0,0,0
2002,1,-0.8568571428571429,0.4574139968551514,1.929234688610858,1.9828901774346783,0.34190128193057867,-1.86692933154636,-1.780738724631247,-1.8669328030419097,0,1,0,0,0,0,0,0
2003,9,-0.5654285714285714,0.08318562168146516,-0.7807596501279496,-0.15031989954868138,0.3699256144998152,-0.22948389126419252,0.04820921566271584,-0.33243324265458823,0,0,1,0,0,0,0,0
2007,9,-0.7,1.2058707472025239,-0.8318969531834234,-0.0071942661784303134,0.23463089070128215,-0.2302834586522813,-0.11828004230841027,-0.22055839480061679,0,0,0,0,1,0,0,0
2009,12,-0.9442857142857143,0.8316423720288376,0.08264745736087079,1.468124099028722,-1.2223030960788595,0.543954474792565,-0.5629548245578285,-0.9376424529598811,1,0,0,0,0,0,0,0
2010,9,-0.5314285714285714,-0.6652711286659073,-0.5891845924854245,-0.18648115299042203,-0.5136194278928469,-0.11386442165767786,-0.06175097247042233,-0.5300281090511285,0,0,0,0,0,0,0,1
2011,9,0.38342857142857145,0.4574139968551514,-0.5501832295030277,-1.1594923590446553,0.0036954733284935712,-0.26518498285608083,-0.5377625594476598,-0.26122462571550564,1,0,0,0,0,0,0,0
2013,9,-0.6759999999999999,1.58009912237621,-0.5552296600490333,-0.03271985684318835,-0.16245013011525478,-0.008882974413586946,0.030780469050392157,-0.5856954673296655,1,0,0,0,0,0,0,0
2014,9,-0.696,0.4574139968551514,-0.7717128852195642,-0.01144853128922341,-0.13152667475159222,0.08526113202342579,-0.30199381517898943,-0.20554917037060516,0,0,1,0,0,0,0,0
2016,4,-0.9988571428571429,-1.4137278790132797,-0.3711212472922708,0.31066011281367717,-0.802991270526601,-0.4543430365684925,-0.4600554784324488,-0.49340884832623694,0,0,0,0,0,0,0,1
2017,8,0.4902857142857142,-1.4137278790132797,-0.9037685056550543,-0.6653898540339798,0.1263070823253095,0.14559175448359366,-0.29531147265770713,0.05163103649157683,0,0,0,1,0,0,0,0
2020,1,0.18771428571428572,0.4574139968551514,0.9307858556331879,0.871919231359014,-0.7150270159949285,-1.7902425463363065,-0.8035093144469301,-0.9898688861734545,0,0,0,0,1,0,0,0
2021,8,-0.7968571428571428,-0.6652711286659073,-0.662779575351031,0.703571883403347,0.966153988100436,0.2997500110052814,0.163577522020748,0.8333968291125496,0,0,0,1,0,0,0,0
2022,12,0.8,-0.2910427534922211,-0.6811708668558349,-0.38703936535637895,1.0957832922194692,0.6826007562866572,0.1950848213868511,0.2539878664630117,0,0,0,0,0,0,0,1
2023,1,0.5331428571428571,-0.2910427534922211,0.9180059182041467,0.5045330514341019,0.057638343216540135,-1.6484177501447121,0.15875029784230396,-1.3854006016663167,0,0,1,0,0,0,0,0
2024,10,-0.8791428571428571,-0.2910427534922211,1.2107055562831524,2.0065925116233823,-0.1998246836624115,-0.3716289390101986,-2.1076407032559,-1.3128701197447181,0,0,1,0,0,0,0,0
2025,3,-0.3768571428571429,-2.1621846293606524,-0.7425461098895388,0.2568740467700795,1.2777053858294722,-0.27910126176280114,0.24008726028578078,0.7774614914270409,0,0,0,0,0,1,0,0
2026,9,0.35742857142857143,1.58009912237621,-1.0720437989364062,-1.1318396358245006,-0.2910258979313129,0.04851959084219852,-0.16344377833902368,0.1801816052243643,1,0,0,0,0,0,0,0
2027,4,0.5857142857142856,-1.4137278790132797,-1.0509877782788655,-0.2992191784264373,0.15936461031784463,-0.26028700841334396,-0.07912618332208105,0.13660599485533154,0,0,0,0,1,0,0,0
2029,1,0.3988571428571428,0.08318562168146516,1.9267275673905255,0.6473548087250105,1.3882879225934506,-2.2015171726279643,-1.8007195851398436,-1.5214339760694937,0,0,0,0,0,0,0,1
2031,1,0.010857142857142899,0.8316423720288376,1.2185313484793128,1.060018524471934,-0.9978002400221988,-1.7700324211711227,-0.29550832933921956,-1.1908673301116772,1,0,0,0,0,0,0,0
2032,9,-0.5602857142857143,0.8316423720288376,-0.5352088496939786,-0.1557896689768438,-0.2552589320563448,0.3418579150143963,-0.5394752747122152,-0.20520772739078436,1,0,0,0,0,0,0,0
2034,4,-0.39742857142857146,-0.2910427534922211,-0.38087756026718056,-0.32899903420198845,-0.9296594230539513,-0.39981645927279075,-0.3432350003168258,-0.5760337392848501,1,0,0,0,0,0,0,0
2035,1,-0.5648571428571428,0.08318562168146516,0.8480111772559925,1.6723288243467873,1.2521659156776492,2.165719955711332,-0.573890820870677,-1.6565635023163525,0,0,1,0,0,0,0,0
2036,1,-0.3102857142857143,0.8316423720288376,2.0536674089762004,1.401575237652745,-0.09121499708320956,-2.095003235810538,-1.757227246536073,-1.8746718861965617,0,1,0,0,0,0,0,0
2037,9,-0.8705714285714286,0.4574139968551514,-0.678443234701961,0.17421975318895808,-0.7606553864675523,-0.3348736040721672,-0.1892801927980987,-0.32138483170937115,0,0,1,0,0,0,0,0
2038,9,0.5165714285714287,1.2058707472025239,-0.6994666485194216,-1.3010986120181944,1.3066410464253675,0.5632837208599495,-0.13633148687983743,-0.011884736884089012,0,0,0,0,1,0,0,0
