,Vote,Yearly_IncomeK,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,Overall_happiness_score,Avg_size_per_room,Weighted_education_rank,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Healthcare,Most_Important_Issue_Military,Most_Important_Issue_Other,Most_Important_Issue_Social
2645,10,0.6957142857142857,0.8275970470168724,-0.7087227141624258,0.3329528909825471,0.5155717913460409,-0.35037088823616336,-0.27300396279399214,-0.2144808799252132,0,0,0,0,1,0,0,0
2647,0,0.48085714285714287,0.08037928239438966,1.4533965651238143,-0.045811747818691836,3.426603258170791,-2.157570186735531,-0.563802558000088,1.919224407586731,0,0,1,0,0,0,0,0
2648,7,0.37342857142857144,0.453988164705631,0.7976397013067589,0.6752978529759742,-0.8761554546852666,-0.721978050933181,-2.107083350047182,-0.16133628427676924,0,0,0,0,0,0,0,1
2649,11,-0.5125714285714286,0.08037928239438966,-1.2439238730230515,-0.20454083923940347,-0.8648298417588757,0.08919727592090923,0.07698665051559433,0.2344522192031773,1,0,0,0,0,0,0,0
2653,9,0.04142857142857137,0.8275970470168724,-0.843871304128236,-0.7596374132517959,0.587231454000188,-0.19820121298327778,-0.02176679711844197,-0.25700202929159427,1,0,0,0,0,0,0,0
2655,9,0.9019999999999999,1.9484236939505966,-1.0097964338549261,-1.7071560048683565,-0.5630936940609956,0.04744334916123085,-0.03478122421204667,-0.10030020892120198,1,0,0,0,0,0,0,0
2656,9,0.7017142857142857,-0.2932295999168517,-0.7198037651291964,-1.4944043928493915,0.5419206577321949,0.29502559505603615,-0.43028808967974935,-0.01775640192762699,0,0,0,0,0,0,0,1
2657,10,-0.6659999999999999,1.2012059293281137,2.3106812615331913,1.779421054866124,-0.43769616852483656,-2.161973651002934,-2.221880583164784,-1.8629574972773073,0,0,1,0,0,0,0,0
2658,1,-0.03285714285714281,-1.0404473645393344,0.5132563534653841,1.10687102314854,-0.4303931932725566,-1.2620276479071686,-0.8265881618788021,-0.8902860423379118,0,0,1,0,0,0,0,0
2660,1,0.6371428571428572,-0.666838482228093,2.3782552682880698,0.395169838862558,0.6269125165432677,-2.219464376415018,-2.2568036503520963,-1.8908911231595027,0,0,0,0,0,0,0,1
2661,1,-0.6685714285714286,0.453988164705631,1.2501737255163836,1.7821525306267099,1.1238450131768487,-2.17234467366109,-0.4863010457381512,-1.1725711214297956,1,0,0,0,0,0,0,0
2662,1,0.21571428571428575,-0.666838482228093,0.7900446386260339,0.8428283662919067,-0.7006376805771269,-1.3789857201615003,-1.059017049310339,-1.0550315042470557,0,0,1,0,0,0,0,0
2663,1,0.514,0.8275970470168724,1.0929272385936306,0.5259771780639477,-0.4449297085636457,-1.484967005196573,-1.3993751963070158,-1.1807076406184132,0,0,0,0,1,0,0,0
2665,4,-0.9891428571428571,-0.666838482228093,-1.1379660404689744,0.3016926683891757,-0.515532401518751,-0.18017788274253482,-0.03289814012723564,0.17025528042033192,1,0,0,0,0,0,0,0
2666,3,-0.6685714285714286,-1.4140562468505757,-0.781500604580779,0.5681633036996624,0.2083967427165053,-0.29764049197738995,-0.2808537740753001,0.5487933205977596,0,0,0,0,0,1,0,0
2667,1,-0.13171428571428567,0.08037928239438966,1.315867181957334,1.2118810912777296,-1.1449851985191766,-1.1805502238224588,-0.5133450029000711,-1.101600141430469,0,1,0,0,0,0,0,0
2668,1,-0.7205714285714286,0.8275970470168724,1.9738793073717518,1.8373890404518907,-0.5524125291104489,-2.0489443167679755,-1.7236948684558737,-1.8141926958920693,0,0,0,0,0,0,0,1
2669,1,0.6514285714285715,-0.2932295999168517,2.38456535365147,0.37999497352597,-0.8405275452561303,-2.212998353538591,-2.2612324868804126,-1.9038767002896289,0,0,0,0,1,0,0,0
2671,10,-0.7757142857142857,-0.2932295999168517,0.7729080740236449,1.8959640206511208,-1.0594774659417643,-1.1551236405871077,-1.3429512296879456,-1.0002324420218662,0,0,0,0,0,0,0,1
2672,9,0.5337142857142858,1.2012059293281137,-0.6010268738538669,-1.3159479764911155,0.4621874480277988,-0.10710510400241595,-0.40810649453087305,-0.3540893750243719,0,0,0,0,1,0,0,0
2674,12,-0.6777142857142857,0.08037928239438966,-0.7628177293657913,1.1848698309786025,1.2322000010832252,0.6845922280010018,0.6646863594235163,0.42652577026822114,0,0,0,0,1,0,0,0
2677,5,0.31000000000000005,-0.666838482228093,-0.28162590992745407,-0.4713149718566221,-0.16653419631822883,-0.2751882130556576,-1.030623669114657,0.19693326152617355,0,0,0,0,0,0,1,0
2678,10,0.671142857142857,0.8275970470168724,1.4118167453794979,0.35905365936147843,0.8690366818387595,-1.0195153850090455,-1.5726630259741357,-1.8251602355827856,0,0,0,0,0,0,0,1
2679,7,-0.04600000000000004,0.08037928239438966,2.0823331729803742,1.1208318992582007,0.04842287786342548,-2.0366808992126666,-2.151617289636795,-1.6586454657906975,0,0,0,0,1,0,0,0
2680,1,0.5671428571428572,0.08037928239438966,1.0365649514183513,0.4695266790118397,-0.2760622158321331,-1.230502721396029,-0.6049959016812213,-1.7124355133299674,0,0,0,0,1,0,0,0
2681,1,-0.17971428571428572,-1.0404473645393344,2.2818980958468416,1.2628686388086652,-0.742536339315761,-2.1949604845903523,-2.1345080469499402,-1.8571228641054573,0,0,1,0,0,0,0,0
2682,1,-0.3017142857142857,1.9484236939505966,2.2142682995003407,1.3924619887831275,-0.4715149805491496,-2.1467761184905028,-2.1087088512889385,-1.8128380727929827,1,0,0,0,0,0,0,0
2683,12,-0.14942857142857147,-1.0404473645393344,-0.8518376215396157,0.6237033108315747,0.9758439449220916,0.42678005114000195,0.5067966911446445,0.24599867973487075,0,0,1,0,0,0,0,0
2684,4,0.3405714285714285,-1.4140562468505757,-1.1999218056820566,-1.1107837971404444,0.6945818524156124,-0.17303049525290107,0.06782542543132102,0.1633902696254454,0,0,0,0,0,0,0,1
2685,11,0.0802857142857143,-1.4140562468505757,-0.1778622562897523,-0.8342977507078093,-0.9682917897998794,0.19541041042499427,-0.7862661198031126,-0.5890866671236222,0,0,0,0,0,0,0,1
2687,1,-0.2291428571428571,-0.2932295999168517,-0.06212955301332649,1.3153736728732601,-0.11725741536103798,-1.3485689069713658,0.1413835798727312,0.10348325614866105,0,0,0,0,1,0,0,0
2691,0,-0.4025714285714286,-0.2932295999168517,1.7090584053677784,0.8926019245959156,1.722893999687631,1.3473369975189495,-1.8805364883091458,-1.8172731584283202,0,0,0,0,0,0,0,1
2693,8,0.17971428571428572,-1.4140562468505757,-0.822095060042017,-0.3329201999869385,0.4635770193806632,0.23880636736022723,0.19560812860947305,-0.2768734284273603,0,0,0,0,0,0,1,0
2694,4,0.5625714285714285,-0.666838482228093,-0.9475540534688374,-1.3466012044710234,-0.674080243564121,-0.31452010487628207,-0.15147503809570884,0.06640503593223217,1,0,0,0,0,0,0,0
2695,1,0.8111428571428572,-0.2932295999168517,2.0001708505037654,1.4173487679351322,-1.132039379208412,-2.0413002107221767,-1.9549806207101297,-1.687067457344075,0,0,1,0,0,0,0,0
2696,2,0.3554285714285714,0.453988164705631,-0.288081571843324,-1.126565657090496,-0.9561753620242683,0.6897042556727185,0.21817677371481375,-0.6056270987896425,0,0,1,0,0,0,0,0
2697,1,-0.20971428571428574,1.574814811639355,1.985103891965673,1.2947358560155005,-1.0374611781996277,-2.050162939894964,-1.7727870019500858,-1.795764735235907,0,1,0,0,0,0,0,0
2698,9,0.7165714285714286,1.574814811639355,-0.7586667990210573,-1.510186252799443,-0.6177838305398717,-0.1324080509684153,-0.11426828828046189,-0.3338636966746878,0,1,0,0,0,0,0,0
2699,9,0.6374285714285715,-0.2932295999168517,-0.7335705152455649,-1.426117498834745,0.6155932091783909,-0.3115711064016748,-0.4012336475853341,-0.06082432723754511,0,0,1,0,0,0,0,0
2700,10,0.4405714285714286,0.08037928239438966,0.624486546722949,0.6039759858940101,-0.819301305695682,-0.6269274216457048,-0.8322982614506192,-1.4314411365628883,0,0,0,0,0,0,0,1
2701,9,-0.06771428571428573,0.453988164705631,-0.7121823942169367,-0.6770861458207565,-0.6909009969485409,0.07988782559632789,-0.252429909928495,-0.2177331401867652,0,0,0,0,1,0,0,0
2702,2,-0.8691428571428571,0.08037928239438966,-0.43863358813854764,0.1742237995618357,-0.0918926440560201,0.3464033315997242,0.16061229145302305,-0.6378236007934293,0,0,0,0,0,0,0,1
2704,7,-0.10971428571428576,0.08037928239438966,2.234291959092641,1.1885117986593838,-0.34109359217951274,-2.190600123644211,-2.175554023822336,-1.745257818187824,0,0,0,0,1,0,0,0
2706,9,0.6911428571428571,1.574814811639355,-0.6152527690339763,-1.4831749925003161,0.5478905264562282,0.32945665774338967,-0.35827123770813274,-0.2729226724377627,1,0,0,0,0,0,0,0
2707,1,-0.362,0.8275970470168724,0.293787196542839,1.4564999205035298,-0.9117141155470192,-0.9381249920462854,-0.24882391080750316,-1.1067529215849086,0,0,0,0,1,0,0,0
2708,9,0.7411428571428571,-1.0404473645393344,-1.044786098415636,-1.5362870211783746,-0.3979360475765559,0.04866251140037028,-0.171799102856666,0.08636021947896717,0,0,1,0,0,0,0,0
2710,1,-0.011428571428571455,1.2012059293281137,0.3409941820237364,1.0841087251436574,-0.40787498598980265,-0.9826784277430052,-0.8721026067345367,-0.8504035199869464,1,0,0,0,0,0,0,0
2711,9,0.5171428571428571,1.9484236939505966,-0.9612721589043506,-1.2983451327006732,-0.7654477361862501,-0.2542078643264656,0.13698576662848908,-0.13343294728575855,1,0,0,0,0,0,0,0
2712,1,-0.5337142857142857,0.453988164705631,1.0573237182521733,1.6389018018493184,0.41041345718468425,-1.8463366214566945,-1.0922124858531945,-0.9393704804057812,0,1,0,0,0,0,0,0
2714,4,-0.7045714285714286,-0.2932295999168517,-0.3700681944449511,-0.0005906491156593043,-0.21169309518685606,-0.4396049801520538,-0.4102466194640978,-0.5684401425885603,1,0,0,0,0,0,0,0
2715,4,-0.2845714285714286,-0.666838482228093,-0.33927112363397366,-0.4467316900113492,-0.8335538421528771,-0.47153744394159913,-0.4133045937201868,-0.5528208720396449,0,1,0,0,0,0,0,0
2717,9,0.7745714285714285,0.453988164705631,-0.6568736044999777,-1.5717962060659907,1.0835424518383552,-0.29856607858446826,-0.16152506282532464,-0.3757895767677467,0,1,0,0,0,0,0,0
2719,4,-0.5534285714285714,-1.0404473645393344,-0.40700602102045585,-0.16114072437676133,-0.7003747519471611,-0.40811158494691174,-0.4043239527996987,-0.5043103235473793,0,0,0,0,1,0,0,0
2721,9,-0.46371428571428575,-0.2932295999168517,-0.7121823942169367,-0.25643887869053483,-0.6674909064385097,0.04388409166135714,0.019130170540182772,-0.4263166457551414,0,0,1,0,0,0,0,0
2722,5,0.6659999999999999,0.08037928239438966,-0.17308329148520948,-0.8494726160443975,0.2876281541763322,0.05866607203019192,-1.1247167892797454,-0.13049113384303282,0,0,0,0,0,0,1,0
2725,7,-0.15057142857142858,-0.2932295999168517,2.389579049177797,1.231911913522026,1.3128513700701845,-2.215737492779659,-2.273423253677949,-1.8991537399066907,0,0,0,0,1,0,0,0
2726,9,-0.09057142857142852,0.08037928239438966,-0.8043764350969899,-0.6528063612822158,-0.04551562603766043,-0.2760995761846897,-0.3481308635452881,-0.019770635272646032,0,0,0,0,1,0,0,0
2728,9,-0.8142857142857143,0.08037928239438966,-0.3405997626936144,0.1159523166693371,-0.898787161278328,0.16957655658494886,-0.6666873425096008,-0.47175817815366683,0,1,0,0,0,0,0,0
2729,9,-0.8277142857142857,-0.2932295999168517,-0.7092012006369176,0.13021669008573009,-0.6422434215582589,-0.02371383794134236,-0.3909544361300372,-0.22757644725783568,0,0,0,0,0,0,0,1
2730,7,-0.07114285714285717,1.9484236939505966,1.1358791180764634,1.147539662250596,0.1479927436617395,-2.1161620366788583,-1.1872401455605073,-0.5130952806424418,1,0,0,0,0,0,0,0
2732,1,-0.6177142857142857,0.453988164705631,1.3849640489178354,1.7281300100284567,-0.9104982977546995,-1.6508525010808075,-1.4420025336952342,-1.4620223599320081,0,0,0,0,1,0,0,0
2733,9,0.3045714285714285,0.453988164705631,-0.7382713619572703,-1.0725431364922424,-0.07452507342267226,0.10637443991441686,-0.2010261548281459,-0.31360312914325733,0,0,0,0,0,0,0,1
2734,6,-0.5062857142857142,-1.787665129161817,-0.22681712116037844,-0.21121777998750205,-0.9436382904719446,-0.20132687091010767,-0.31483679446759216,-0.8155690760139985,0,0,0,0,0,0,0,1
2735,9,-0.7637142857142857,-0.2932295999168517,-0.5703139935762084,0.062233293377815094,1.2114008249844874,-0.01207280743245163,-0.5769791129110551,-0.24073230795818967,0,0,1,0,0,0,0,0
2736,4,0.8194285714285714,-2.1612740114730586,-0.9680410473882415,-1.6194452832228774,-0.09195602960916638,-0.23538740455741344,-0.22708718360545713,0.21201072810513705,0,0,1,0,0,0,0,0
2737,11,-0.9402857142857143,-0.2932295999168517,-0.8170290000337898,0.24979462893804433,-0.48467169479638744,-0.2371378419971611,-0.41399507881540426,0.1770314156554371,0,1,0,0,0,0,0,0
2738,8,-0.19971428571428573,-1.4140562468505757,-0.5399913605093591,0.07012422335284112,0.3492886543714646,0.19842133176751678,0.20967455960625744,0.9989923877396262,0,0,0,0,0,0,1,0
2739,2,0.4505714285714286,1.2012059293281137,-0.2542445945297738,-1.2276302602321727,-0.5753786602249475,0.5506519042728275,0.24887583450636414,-0.7375054508153916,0,0,0,0,1,0,0,0
2740,9,-0.9745714285714285,1.2012059293281137,-0.9476569622289756,0.28621430574585577,0.7682846234731716,0.1340885005188654,-0.06542872615185517,-0.13031195600159837,0,1,0,0,0,0,0,0
2741,3,0.10457142857142854,-1.787665129161817,-0.9988565499448476,-0.25310040831648545,0.44334246522869497,-0.20492942900378142,0.4734243698443159,0.41453619046183204,0,0,0,0,0,1,0,0
2744,9,0.06600000000000006,0.8275970470168724,-0.7166057153321691,-0.8191228853712212,-1.1362003081646674,0.2440380241547365,-0.4747612719984784,0.006329515445549848,0,0,0,0,0,0,0,1
2745,1,-0.5208571428571429,0.08037928239438966,1.7108821520514779,1.6252444230463892,0.1588597371067585,-2.0165157994783374,-1.410847618499498,-1.644091764067019,0,0,0,0,0,0,0,1
2747,5,-0.43400000000000005,-1.0404473645393344,0.012610388124019777,0.318992014872886,-0.5514139674433453,1.1732245753963022,-0.629968263365332,0.3991428385321205,0,0,0,0,0,1,0,0
2748,7,-0.8557142857142856,1.2012059293281137,1.1370242834018611,1.9809432665360138,-0.5986234075650729,-1.9254251324014087,-1.5459580088400608,-0.43010502338430334,1,0,0,0,0,0,0,0
2749,8,0.6622857142857144,-0.2932295999168517,-0.9783904162232138,-0.8455271510568845,0.11897665049653397,0.12585675391108983,-0.23710251420761277,0.3049143011187572,0,0,0,1,0,0,0,0
2751,7,0.5948571428571428,1.2012059293281137,1.4566794644482408,0.4400874402588587,0.49538453388637865,-1.9199835247141732,-2.2070930082736098,0.08154078764956207,1,0,0,0,0,0,0,0
2753,4,-0.924,-1.4140562468505757,-0.23251745794874837,0.23249528245433376,-0.08256363907517464,-0.4615856505758831,-0.5391634281701777,-0.6196242305213839,0,0,0,0,1,0,0,0
2754,6,0.12742857142857145,-0.666838482228093,-0.4429356355645102,-0.1392889182920747,-0.7789547179561669,0.16622718581769058,-0.3888155092025135,-0.5424257321074067,0,0,0,0,1,0,0,0
2755,9,0.8562857142857143,-0.2932295999168517,-0.5101408244256901,-1.6585964357912746,-0.4237357520818921,-0.3123358064704471,-0.6952267798937944,-0.0662523510319225,0,0,1,0,0,0,0,0
2757,6,-0.8022857142857143,-2.1612740114730586,-0.3072945032040833,0.10320542978660316,-1.0355186806443042,-0.1877300664040596,0.937991280295398,1.002634707252798,0,0,1,0,0,0,0,0
2758,9,-1.0,0.453988164705631,-0.7156356192737667,0.3132255660449824,1.4062720036018461,0.21699669463289623,-0.47663231377311827,-0.02120309234669031,0,1,0,0,0,0,0,0
2762,10,-0.025428571428571467,1.9484236939505966,1.701329472559578,1.098980093173514,-0.588157530269053,-0.6600000568088408,-2.191433922469121,-1.8849201355750975,1,0,0,0,0,0,0,0
2763,9,-0.1428571428571429,-0.2932295999168517,-0.7155973115854097,-0.5972663541503033,0.1158922617430352,0.2890818868882852,-0.20613421683039723,-0.26521180152001744,0,0,0,0,1,0,0,0
2765,9,-0.11342857142857143,1.2012059293281137,-0.5994037910859761,-0.6285265767436747,-0.4405504430547599,-0.411330384608158,-0.483685446361382,0.13263054965768062,1,0,0,0,0,0,0,0
2766,9,-0.029142857142857137,1.574814811639355,-0.732993229880577,-0.7180582822295445,-0.8467709479651293,0.22058829974195934,-0.2600305732778379,-0.24405473876270678,1,0,0,0,0,0,0,0
2767,9,-0.7062857142857143,0.453988164705631,-1.1495554788604596,0.001230334724731336,-0.7474091604369093,0.04150506203877573,-0.07755398253206751,0.02667911828227919,0,0,0,0,1,0,0,0
2768,12,0.3600000000000001,0.453988164705631,0.02758991137994186,0.08256761292884346,-1.0941936235002794,0.44613705313548707,-0.9239974809388054,-0.6701235811258243,0,1,0,0,0,0,0,0
2769,9,0.16399999999999992,0.08037928239438966,-0.8135493610618152,-0.9232224615802155,-0.9835260422780072,-0.019730465827456144,-0.36400629050344424,-0.09199010340687533,0,0,1,0,0,0,0,0
2770,7,0.19285714285714284,0.453988164705631,0.27953031859664546,0.8671081508304477,-0.4071364851219862,-1.0144719523286938,-0.8778083887800797,-0.5380438622681546,0,0,0,0,0,0,0,1
2771,8,0.6040000000000001,-0.2932295999168517,-0.9312381360725068,-0.783613700483605,1.0412962918760744,0.1035228719563887,-0.05859137478194342,0.3565871820208921,0,0,0,0,0,0,1,0
2773,9,-0.6731428571428572,0.8275970470168724,-0.7995812443646446,-0.03397535285615321,-0.10860233106427034,-0.20303959954293485,-0.014116420453963113,-0.30537300119433575,1,0,0,0,0,0,0,0
2774,2,-0.6365714285714286,0.453988164705631,-0.219915399733201,-0.07282300811781876,-0.7208887760194131,0.6678129090606674,0.15222554225155294,-0.7060830303711424,0,0,1,0,0,0,0,0
2775,9,0.706,-0.2932295999168517,-0.805768941120361,-1.4989568524503678,0.9062474140827196,0.06528363562268262,-0.2478424500288961,-0.21003059505326124,0,0,0,0,1,0,0,0
2776,10,-0.036285714285714255,-0.666838482228093,1.4293019768061033,1.1105129908293212,-0.7625880585629128,-1.4748536018410967,-1.5409195135191103,-1.60214509081276,0,0,0,0,0,0,0,1
2777,4,0.8365714285714285,-0.2932295999168517,-0.41960080322515375,-1.637655121626783,0.6233551250038815,-0.35488215416320235,-0.43408695399350977,-0.49461577251659655,1,0,0,0,0,0,0,0
2778,3,-0.19914285714285718,-1.0404473645393344,-0.8127910955717288,0.06951722873937766,-0.5158845588529869,-0.32048016419104636,0.5147927159826391,0.5803333403672479,0,0,0,1,0,0,0,0
2780,5,0.5351428571428571,-1.0404473645393344,-0.5543025445462545,-0.7104708495612505,0.9855575492280355,-0.1331430626841647,-0.7477068421390008,0.16379748715156767,0,0,0,0,0,1,0,0
2781,10,0.5568571428571429,1.2012059293281137,1.6187288216334266,0.4804525820541833,-0.9747309062327983,-0.9438679626780072,-1.9916448964365618,-1.834764899247654,0,0,0,0,1,0,0,0
2782,1,-0.546,0.453988164705631,-0.6932770004143347,1.651952186038784,0.959535256910941,-0.08629542204788893,0.10412521875622889,-0.45572757472981684,0,0,0,0,1,0,0,0
2783,10,-0.17142857142857137,-0.666838482228093,0.6320339980639668,1.2540672169134441,-0.477981825959991,-0.6393986611046056,-1.5495498073779268,-0.908104668888616,0,0,1,0,0,0,0,0
2784,1,-0.6965714285714286,-0.2932295999168517,1.9131573634119334,1.8118952666864223,-0.1167001341363406,-1.9976654589199363,-1.5200258431244302,-1.9001384465989621,0,0,0,0,0,0,0,1
2785,11,-0.4665714285714285,-0.2932295999168517,-1.0019362231373166,-0.2534039056232173,0.6511913311830695,-0.20022159198740994,-0.1894198393225497,0.11403255092803316,0,1,0,0,0,0,0,0
2787,0,0.5,0.08037928239438966,1.7511276956946762,-0.06614606736971994,3.449252351221443,1.7918329019712405,-2.053469244086045,1.7880199842878859,0,0,0,0,0,0,0,1
2790,1,0.20399999999999996,0.08037928239438966,-0.608652421888975,0.855271755867909,-0.006006309772888418,-0.33531842459446387,0.0870555036400479,-0.47549291805572563,0,0,1,0,0,0,0,0
2792,2,-0.6702857142857143,-0.2932295999168517,-0.23720711835603547,-0.03701032592347076,0.09073026762451451,0.6858916326238997,0.17052515678442348,-0.6724861315425315,0,0,0,0,0,0,0,1
2797,3,-0.738,-1.4140562468505757,-0.5851689695712071,0.6419131492354806,0.9350867226409952,0.06082566571300481,0.9372748018097063,0.6118013398421027,0,0,0,0,0,1,0,0
2798,8,0.9662857142857142,-0.2932295999168517,-0.9731608273798441,-1.168448285419479,1.4513786415660523,0.09664875549203027,-0.20929225103237434,0.40041564263949486,0,0,0,1,0,0,0,0
2800,12,0.3988571428571428,1.574814811639355,-0.9637321508782768,0.04129197921332381,1.1907949965397782,-0.3774825228055441,0.28523670602455,0.4077091927610369,0,1,0,0,0,0,0,0
2801,1,-0.8417142857142857,0.453988164705631,2.3599498988582535,1.9660718985061576,-1.170432194518484,-2.2065870883330985,-2.2453661740790496,-1.8824484560011383,0,0,0,0,1,0,0,0
2803,2,-0.3285714285714286,-0.2932295999168517,-0.26965767344113367,-0.39999310477465794,0.39010463032244974,0.6652382153034058,0.3690531872113959,-0.6317108050168792,0,0,1,0,0,0,0,0
2804,8,-0.18971428571428572,-1.4140562468505757,-0.7377530174770027,0.059501817617229405,0.42219415734313986,0.3885056151965741,-0.22310824540775387,-0.1399957698515165,0,0,0,0,0,0,1,0
2805,1,0.3520000000000001,0.453988164705631,2.2756372760773402,0.6980601509808562,-0.9541026288542392,-2.1520700121766247,-2.1230350655574157,-1.8970946138831761,0,0,0,0,1,0,0,0
2806,11,-0.952,-1.4140562468505757,-1.1370355166775628,0.26223801851404666,0.1440742564966749,-0.11058786047149072,-0.06857598418471093,0.13079711823352522,0,0,0,0,0,0,0,1
2808,7,-0.8025714285714286,0.08037928239438966,1.091514683254005,1.9244927674839067,-0.09276517546312812,-1.6735951273865057,-1.760137916106528,-0.454291965851353,0,1,0,0,0,0,0,0
2809,9,-0.8951428571428571,0.8275970470168724,-0.8277346702420255,0.20184205447442555,-0.18967027307837328,-0.13109919307049125,-0.16332475855667763,-0.23292404763622296,0,1,0,0,0,0,0,0
2810,2,0.3271428571428572,1.2012059293281137,-0.2563278101974625,-1.0965194237240516,-0.11244519229508869,0.5841026215908303,0.29898984088393576,-0.7170090401575181,0,1,0,0,0,0,0,0
2811,1,0.8874285714285715,1.9484236939505966,-0.4367579604099568,0.12930619816553476,-0.675083378777618,-0.8409735191428257,-0.12337211889193272,-0.185062540956076,1,0,0,0,0,0,0,0
2812,8,-0.37828571428571434,-1.4140562468505757,-0.7109855723151415,0.2598100400601923,-0.19420342995976844,0.475408832337329,-0.31471027545798336,0.06131072390507222,0,0,0,0,0,0,1,0
2813,9,-0.2837142857142857,-0.666838482228093,-0.8579155007967244,-0.44764218193154454,-1.0971484759641859,0.1261098347440431,-0.36814617272809697,0.06142699582112916,0,0,0,0,0,0,0,1
2815,0,-0.08114285714285718,0.453988164705631,1.3691475555786252,0.5511674545226837,2.8743803424718863,0.6250453977697428,-1.72382503001064,2.218975423441041,1,0,0,0,0,0,0,0
2816,1,-0.8391428571428572,0.8275970470168724,0.6994311000633666,1.9633404227455722,0.8741375520425534,-1.8424309084680068,-0.6281257977520489,-0.5178190270198136,0,1,0,0,0,0,0,0
2817,1,-0.9471428571428572,0.08037928239438966,0.7831147018585422,2.078062404690178,-0.8031340625842329,-1.4646238521778212,-0.21206703370103702,-1.3303117719727182,0,0,0,0,1,0,0,0
2818,6,-0.36057142857142854,-1.0404473645393344,-0.5314451318009801,-0.36600140642070084,-0.18809177476253727,0.18826200596680195,-0.42911374263053237,-0.40134376506124475,0,0,0,0,0,0,0,1
2819,12,-0.25628571428571434,-0.666838482228093,0.029418395047597204,0.7372113035492539,1.1624503439449727,0.3946848600594537,-0.8236960932755658,-0.7789524696307004,0,0,0,0,0,0,0,1
2820,4,-0.09628571428571431,-1.4140562468505757,-0.3523678483973561,-0.6467364151475805,-0.7925775462185264,-0.38708325255191406,-0.3999025652149563,-0.5849173374277747,0,0,0,0,1,0,0,0
2821,2,-0.798,0.8275970470168724,-0.2945416663568847,0.09865297018562655,-1.1293450253890545,0.615083304902026,0.2026909824250992,-0.6534071901947252,0,0,0,0,0,0,0,0
2822,7,-0.23028571428571432,0.8275970470168724,-0.6699458936405838,1.316587662100187,-0.3513747304937238,-0.5032202888158261,-0.29173071096589454,-0.11079940657650518,0,1,0,0,0,0,0,0
2823,8,0.8737142857142857,-1.4140562468505757,-0.9041459732152324,-1.0701151580383883,-1.02923689299595,0.41966075372134554,-0.03362457813822731,0.2897974598053373,0,0,0,0,0,0,1,0
2824,1,-0.9545714285714286,0.08037928239438966,1.0615879650090811,2.0859533346652035,-0.7197423384508973,-1.5215639349997891,-1.1149109768358583,-1.305108317641425,0,0,0,0,1,0,0,0
2826,4,-0.11399999999999999,-1.0404473645393344,-1.0749431683251933,-0.6279195821302114,0.5582606029858165,-0.18795377704420985,-0.1182461019998182,0.2230010701161542,0,0,0,0,1,0,0,0
2827,11,-0.2834285714285715,-0.2932295999168517,-0.24468984634671528,-0.4479456792382764,-0.6098567987554042,0.20504743111904708,-0.7457910766155225,-0.5276252401674298,1,0,0,0,0,0,0,0
2828,9,0.055714285714285605,0.08037928239438966,-0.6217399674631104,-0.8081969823288777,-0.2706853843675927,-0.08842864319684489,-0.2835162603756869,-0.4125535669857883,0,1,0,0,0,0,0,0
2829,9,-0.7717142857142857,0.453988164705631,-0.8535986768805687,0.07073121796630484,-0.6297791337713475,-0.01827010513746276,0.03974651732053258,-0.293014639985713,0,0,0,0,1,0,0,0
2830,4,0.5285714285714285,-0.2932295999168517,-0.33407679079921687,-1.3104850249699438,-0.655721082200155,-0.4979691859630635,-0.4257635589020404,-0.5372344735683601,1,0,0,0,0,0,0,0
2831,10,-0.14457142857142857,1.574814811639355,0.8072453942303294,1.2255384700806589,-1.153102429918779,-1.2133999250436303,-1.389268423655138,-0.9618121997117038,0,1,0,0,0,0,0,0
2832,1,-0.6725714285714286,1.9484236939505966,1.2958545160807238,1.786401492920955,-1.1554833757892666,-2.2162424933367846,-0.5234259429412913,-1.17757466546218,1,0,0,0,0,0,0,0
2833,7,0.10542857142857143,0.453988164705631,0.8176298810301581,0.9599783266903671,-0.44930462829493295,-1.4366227380057917,-1.3956794222465267,-0.7188357212770352,0,0,0,0,0,0,0,1
2834,4,0.21914285714285708,-2.1612740114730586,-0.2251306059543437,-0.9817974417794455,0.42774243622910185,-0.5671204824530393,-0.5000344419340459,-0.5951979453177549,0,0,1,0,0,0,0,0
2835,10,0.7454285714285713,0.8275970470168724,1.6987400337102918,0.2801443596112204,-0.9948556548658752,-1.0379590348240548,-2.0440061039185333,-1.86318462118912,0,1,0,0,0,0,0,0
2836,9,-0.7628571428571429,1.2012059293281137,-1.0078862533941086,0.06132280145762004,0.8588835546876796,0.070554438005741,-0.22225309678179772,0.11571064631795966,0,1,0,0,0,0,0,0
2837,1,0.9611428571428571,0.08037928239438966,1.1356277871671503,0.0510038930287402,0.7476286675637323,-1.5913868113868466,0.06695086117205308,-1.7063012431071667,0,0,1,0,0,0,0,0
2838,0,-0.05542857142857138,-0.666838482228093,1.4857410287126196,0.5238526969168252,2.5428290956900486,0.4573304471768748,-2.2360796064424515,1.994144597678556,0,0,1,0,0,0,0,0
