,Vote,Yearly_IncomeK,Last_school_grades,Avg_education_importance,Avg_monthly_expense_on_pets_or_plants,Avg_Residancy_Altitude,Most_Important_Issue_Military,Avg_Satisfaction_with_previous_vote,Avg_size_per_room,Number_of_differnt_parties_voted_for,Avg_monthly_household_cost,Phone_minutes_10_years,Most_Important_Issue_Other,Avg_environmental_importance,Political_interest_Total_Score,Overall_happiness_score
2395,3,-0.1288571428571429,-1.8401963234645689,0.07126253958282643,-0.16767664904768442,0.22627102006006677,0,-0.0063300546955924655,-0.06166095500969577,-1.0398537854051868,-0.09230043341365893,0.020220300312666695,0,-0.18412881522673571,-0.9201022023983522,-0.43497586248418585
2396,8,0.12028571428571433,-1.314146817022294,0.16239985292109146,-0.19604713169067492,-0.037402055556666015,0,-0.2707827462791303,0.03849656573380674,-0.665747988116997,0.04133602038569445,-0.2608415424854627,1,0.05916391811145421,-1.0685478343430135,0.10171326645996144
2398,0,-0.9411428571428572,-0.2620478041377443,1.9780936011249752,3.6635946120353586,0.07772182318268755,0,1.4624135064730688,2.4961394217352058,0.4565694037475725,1.6673328118293218,-0.4823151789141267,0,1.5330150810091225,0.7646265619078851,0.018549499837778143
2399,9,0.7028571428571428,1.3161007151890802,-0.08799016946356775,-0.4759096344037639,-0.04358449064827802,0,-1.4956960734648048,-0.23135174532838945,0.4565694037475725,-0.1694489437621967,-0.22809014357778495,0,-0.16050347372647064,-0.9588728971123929,-0.04114906804662665
2400,1,0.3374285714285714,1.3161007151890802,-1.3488199708828006,-0.2799657391345246,-1.8567365409990837,0,0.7118167041000688,-1.3357733069822635,0.8306752010357623,-1.6571534527178506,-1.0199070477018022,0,-1.712058974176615,1.7665308121492238,-1.9008982592346082
2401,4,-0.37057142857142855,-0.7880973105800192,0.18300056008492832,-0.3535104367585284,0.4050213602658173,0,-0.3563052910343569,0.06144352844398098,-1.7880653799815664,0.12030382797636499,0.20139271233623912,0,0.07612985947720896,-1.1166556835330987,0.004986735102583822
2402,0,0.1479999999999999,0.2640017023045305,0.08070613479701216,2.0297364356206833,-0.03783379811563252,0,0.3063427951009983,-0.05138569377064082,1.2047809983239521,-0.02288699356028832,-0.24848672536047456,0,-0.003960265338450657,-1.0487512933406247,0.07987178747714528
2404,8,-0.34685714285714286,-1.314146817022294,0.31990602612355307,-0.5496245528107131,0.23950754993001258,0,0.22506605044000264,0.21682038518012955,-1.4139595826933766,0.3570421522228338,0.8192230159018579,1,0.2835906602252243,-0.5592152319752065,0.1818402516945783
2405,4,0.29228571428571426,-0.7880973105800192,-0.3024357542598222,0.49025401032763943,-0.6727066132759457,0,-1.0598950209355118,-0.4491537189496281,-2.1621711772697565,-0.5282897274673872,-0.6924257438046291,0,-0.5141687575906517,-0.21930980240894415,-0.46779366009062145
2406,3,0.34657142857142853,-2.366245829906844,0.3640698725120871,-0.3679026409803342,-0.03257308048854393,1,-0.5109737230384901,0.2680104977933708,-1.0398537854051868,0.11564081370181861,-0.28854471846908114,0,0.06298915122624689,-0.9967215221422908,-0.25277090711255956
2407,9,-0.11485714285714288,-0.7880973105800192,-0.22928665807308074,-0.5798169460254371,-0.24753324873293903,0,-0.6277332256298456,-0.37623965730131864,0.4565694037475725,-0.29930932640118185,-0.3911868220906975,0,-0.2584299380150498,-0.7270672343127481,-0.018371313429422245
2408,9,-0.9908571428571429,1.3161007151890802,-0.44621091608075975,-0.509703700700759,-0.12564880676098292,0,0.3020969950067671,-0.5883029481591521,1.2047809983239521,-0.3950338807314034,-0.528986296478035,0,-0.259979069147994,-0.3761458035762806,0.3618104617189763
2409,7,0.43285714285714283,0.7900512087468053,-2.104435789310876,0.4269260939498066,-0.43689037061026925,0,0.610524044709127,-1.7942292072021697,1.2047809983239521,-1.4653785981982614,-0.368569894532216,0,-1.4762693643273161,0.6162655420772095,-0.897307950823328
2410,1,0.6491428571428572,0.2640017023045305,-0.8572675128703139,-0.5421202266700011,-1.3571093508388847,0,0.3809475681853448,-0.9556845187338465,0.8306752010357623,-1.1356160661021317,-0.9581568541745401,0,-1.130993206463027,0.8188044439788702,-1.108956785084199
2411,2,0.39342857142857146,0.2640017023045305,0.27170586272548564,-0.3358556274773094,-0.5326478639804745,0,-1.1672531090324985,0.16154618039841734,1.2047809983239521,0.1163767928807174,-0.6630786711795821,0,0.24451479866204032,-0.3710008516226312,0.6068257086083525
2412,2,-0.4068571428571428,1.3161007151890802,0.3307577256793429,-0.5332604706488734,-0.6116551908997268,0,-0.3177898187509748,0.22935027584261167,1.2047809983239521,0.21876714904689473,-0.7176892307540158,0,0.40565376419952986,-0.09115315156872399,0.8366942016702238
2414,1,0.6508571428571428,-0.7880973105800192,-0.7320168156771852,-0.4898759457994343,-1.7724096154905182,0,0.3791279395735317,-0.8485211155196964,-0.665747988116997,-1.2290617649284683,-1.0197319547642762,0,-1.2504942479588872,1.362333504321318,-1.4913330784214387
2415,1,0.31000000000000005,-0.7880973105800192,-2.885272153615483,-0.01088628709258975,-1.889531860410266,0,0.7409307618890821,-2.107812270870766,0.08246360645938267,-2.227806817375528,-1.0166496552742539,0,-2.280305044962,2.1962499850988912,-2.149385232344102
2417,1,-0.3474285714285714,1.3161007151890802,-2.1999964908771616,-0.12963328590873735,-1.710531917782573,0,1.438758334519495,-1.8413492773222588,1.9529925929003318,-1.9736200725744546,-1.0025586621964144,0,-2.0254043034549927,1.8519622171437038,-1.9503404232169235
2419,4,-0.5994285714285714,1.3161007151890802,0.11250086156177712,-0.5459455310370711,0.24707025958291823,0,-0.11338487135727703,-0.016615850681182452,-0.665747988116997,0.008781988392829272,0.035427514241598165,0,-0.037352132962801786,-1.1702420190726386,-0.12935385797700946
2421,6,0.1299999999999999,0.2640017023045305,-0.05545608347829372,-0.5601240780389487,-0.5616512049787619,0,-0.8876368456838498,-0.5035314795081427,-0.665747988116997,-0.32912284111866175,-0.6465802056043664,0,-0.33071044007401784,-0.4021385554204843,-0.4155278657534633
2423,1,-0.1645714285714286,1.3161007151890802,0.2744659393072188,-0.15884720627268525,-0.1362099860220072,0,1.2446646159260732,0.16469459167571288,1.2047809983239521,-0.3306152538736773,-0.36646974049716413,0,-0.6339792646596419,0.5011712571209476,-1.8779009115965406
2425,3,-0.42714285714285716,-2.366245829906844,0.39102991905256484,-0.4799755921239377,-0.10872968431961873,1,0.3102853237599272,0.2995157705296142,-1.4139595826933766,0.09191844793464068,-0.3604650693688365,0,0.023150268695702143,-0.8351039322120066,-0.3882854471902267
2426,1,-0.7014285714285714,-0.2620478041377443,-0.28673562194256946,1.0307964614912943,-1.580680512309352,0,1.8145116428589483,-0.43362445194232074,0.8306752010357623,-1.0512880395575765,-1.0124508599392106,0,-1.212590133850428,1.5291087387277273,-2.0947640538796666
2427,1,0.9437142857142857,1.3161007151890802,-0.15142416169370412,-0.3186082838156666,-1.7128624082879902,0,0.06827471838875401,-0.2970575056427025,0.8306752010357623,-0.9249283555429748,-1.0200544416202604,0,-1.0339529734354376,1.4532703578741133,-1.8149779026064865
2430,9,0.15314285714285725,0.7900512087468053,-0.4662333389165475,-0.5132778796255368,-0.3393317714665654,0,-0.9122018319433297,-0.6072432907118763,0.8306752010357623,-0.47101037178917887,-0.43813044576438925,0,-0.410047450894843,-0.5246274425966727,-0.025458986788594044
2431,4,-0.4174285714285715,1.3161007151890802,-0.30906649516155377,-0.5421226860169286,-0.5465419533769731,0,-0.3065687756447923,-0.455692525916463,-0.29164219082880716,-0.5048373540081734,-0.6102729174773297,0,-0.5005997823244192,-0.33694980418592496,-0.4519555434355185
2433,5,0.09400000000000008,-2.366245829906844,-0.3994898636157234,0.7028643394298717,-0.36140988394044055,1,-0.2428817742313257,-0.543690534638811,-1.4139595826933766,-0.3111659674243077,-0.4636567465207997,0,-0.16031804918842374,-0.3845328109633616,0.5288294493433467
2434,4,0.7371428571428571,1.3161007151890802,-0.30135196128109654,-0.47241980190542276,-0.5502903865824563,0,-1.5320886457010716,-0.44808383555745934,-0.665747988116997,-0.4867053007135908,-0.6136133024331388,0,-0.47218390170550584,-0.36010575572421405,-0.38918990572296536
2436,8,0.9005714285714286,-1.8401963234645689,0.3081050243274282,-0.5631240694965238,0.743415018855214,0,-1.0990170360894984,0.20323007428234185,-0.665747988116997,0.3726360937021937,0.602984707940676,0,0.3564582870303559,-0.6208194185273338,0.42986666950670716
2439,12,0.95,1.3161007151890802,-0.5322282496232384,1.6260509559700782,-0.9725656723899823,0,-0.5449401237923389,-0.66891370664436,1.9529925929003318,-0.5040825533089104,-0.8347741375486862,0,-0.2792119564050601,0.1732491931938186,0.5621530691453477
2440,9,0.11657142857142855,1.3161007151890802,0.18372037703243904,-0.30688023862043645,-0.17516739161564934,0,-0.8733830882246453,0.062247376538627844,1.2047809983239521,0.01702095026237933,-0.3864393529378501,0,0.03758571711181772,-0.9376819037780818,0.04053573241607118
2442,0,-0.14800000000000002,0.2640017023045305,-2.3208293358942313,2.4715230966666875,-1.429178122622655,0,0.0934462475188385,-1.8974398409363715,0.8306752010357623,-1.068021382010036,-0.9378028523087492,0,-0.31213230702361877,1.8051709750389537,2.081543473815948
2443,1,0.8731428571428572,0.7900512087468053,-1.7829970639790977,-0.4315580475375719,-1.8195195573185874,0,0.14318276290840282,-1.6178351208600903,0.4565694037475725,-1.799512150594857,-1.0169302421513104,0,1.2609268263287885,1.7277354831482064,-1.7345607100250944
2444,9,0.5422857142857143,0.2640017023045305,-0.21302427616240846,-0.4975286373493724,-0.2097453019720338,0,-1.325257526824956,-0.35983539772015366,1.2047809983239521,-0.21433258133001573,-0.3610112785532607,0,-0.12835743674484712,-0.6948185628915757,0.28511585713412835
2445,1,-0.41800000000000004,0.7900512087468053,-3.413775433005935,-0.37956787961302146,-1.9915261813172511,0,1.5136663790391438,-2.2276706502872416,0.8306752010357623,-2.34175916497295,-1.0198923947957188,0,-2.3890339633490894,2.3539058734617178,-2.218419796398645
2446,1,0.7251428571428571,0.7900512087468053,0.24700961055023515,-0.24545694941111829,-0.57782814199463,0,0.300277366394954,0.13346576537352123,1.2047809983239521,-0.11228284993857031,-0.6886476111101376,0,-0.1280445856042028,-0.39059090893699416,-0.4079350779692409
2447,11,-0.40828571428571425,-0.7880973105800192,-0.7902356746457029,0.5465581869455833,-0.8055215017095482,0,-0.3162734615744637,-0.8988536907179893,-1.7880653799815664,-0.7578947536923325,-0.7305008887043457,0,-0.6380152340401833,-0.001132786610102062,-0.04677205610101656
2450,1,-0.5282857142857142,0.7900512087468053,-0.5279247700023432,0.8284567640798538,-1.4055189702345647,0,1.630729153065802,-0.6649276694403752,1.578886795612142,-0.9569110948678436,-0.9802950370023943,0,-0.965270271845028,0.8073886511935687,-1.12662658278208
2451,9,0.28057142857142847,-0.7880973105800192,0.13480759365014067,-0.510370261906994,-0.0011284247515743093,0,-1.0474608920881208,0.007939305454909782,0.4565694037475725,-0.0714716367634735,-0.2223665736179487,0,-0.12990558316999898,-0.9653624317895995,-0.3503514833187725
2453,1,-0.4991428571428571,0.7900512087468053,-1.5870955339485302,-0.5341923545830799,-1.3318424989810307,0,1.599795466664975,-1.4968003711528526,0.8306752010357623,-1.6990594874724025,-0.9263201469305183,0,-1.8262511531042798,1.5514213273067479,-2.067108375287207
2454,2,0.6902857142857144,-0.2620478041377443,0.36178902484759545,-0.5732157566269191,-0.5876212523035391,0,-1.4823521303115073,0.26535402385111584,0.08246360645938267,0.20642361636499668,-0.7067202429925069,0,0.3586904026903549,-0.21970294905817836,0.6518506769380198
2455,9,-0.8442857142857143,1.3161007151890802,0.08001932738499262,0.3607502246893229,-0.5428257028326022,0,0.1465187486967273,-0.05213378871935034,0.8306752010357623,-0.14519192637513695,-0.6487040169130404,0,-0.09325482205967536,-0.5187194691383672,-0.03191768544241885
2456,9,0.71,-0.7880973105800192,-0.1180178091197423,-0.29661517276898525,-0.08021075823852887,0,-0.11672085714560124,-0.26258869430406356,-1.0398537854051868,-0.25240030794100643,-0.2580249644017665,0,-0.27927444609694996,-0.8440667123075994,-0.2920314692929588
2457,9,0.7357142857142858,0.7900512087468053,0.006118178211700526,0.17835368384000586,0.021358550653478983,0,-1.5305722885245605,-0.1318936510307474,1.578886795612142,0.027226297335383617,-0.18015947581240974,0,0.11267221711826592,-0.780230155719862,0.49673822834841397
2458,4,0.19371428571428573,1.3161007151890802,0.03702852857326728,-0.2393556281479766,0.18352616634128452,0,-0.9552663757562453,-0.0987102164322967,-0.665747988116997,-0.05914447670837346,-0.019715586226626978,0,-0.09571201214301786,-1.1162578347865213,-0.13621549989244133
2461,12,-0.4297142857142857,1.3161007151890802,0.4525381463548141,1.1768717209106612,0.2541744445512085,0,0.9195576372820911,0.372120243160981,1.578886795612142,0.18980443401807354,-0.02081765280989832,0,0.06562633168184714,-0.8978837584063306,-0.47846014116736435
2462,0,-0.01828571428571424,0.7900512087468053,-0.14677439881564877,3.2038861794964126,1.0546945723569388,0,0.4828467704468915,-0.2922777118983999,1.578886795612142,0.26930819505993975,1.1704301122928713,0,0.36902180559384873,0.26638467744195127,1.1733302986031031
2467,11,0.3274285714285714,0.7900512087468053,0.08082393218003277,-0.019871130122709194,0.031047278551605256,0,-1.0971974074776851,-0.05125737099485194,-0.29164219082880716,-0.06066339630084503,-0.18268489357364395,0,-0.08679106001486481,-1.0918210939003403,-0.15209075425242038
2468,3,-0.7245714285714286,-1.8401963234645689,0.3631002525877071,0.484098823635693,-0.28995274068048504,0,0.6259908879095402,0.2668810233324206,-1.4139595826933766,0.13415643786620884,-0.5041840408667889,0,0.15891833709759687,-0.7711473421384589,0.059392246471736077
2469,3,0.6042857142857143,-1.8401963234645689,0.4526574888161446,-0.5737566267703346,0.45485606793759786,0,-0.7845245576810943,0.3722620989949808,-0.665747988116997,0.3063316636076782,0.2043545861148641,0,0.21968014767298566,-1.0611548780340474,-0.12533466558545805
2471,9,-0.9137142857142857,0.2640017023045305,-0.004788669343642947,-0.3760801276329038,-0.0038048702952179834,0,0.22021370747516705,-0.14354167198448145,-0.29164219082880716,-0.16348456965021035,-0.20284651643448218,0,-0.2075129469697441,-0.9367375411812554,-0.31183663704422254
2472,1,0.5777142857142856,0.2640017023045305,-0.263611265811944,-0.5643508016648902,-1.0223159504985113,0,0.15682997749700278,-0.4106318971362094,0.08246360645938267,-0.936136754576381,-0.8733810849512008,0,-1.160919095537404,1.1531720160373686,-2.1286737033546377
2473,1,-0.13542857142857145,-0.7880973105800192,-3.650156839961436,0.7881715385934727,-2.0166801682763458,0,1.2137309295252465,-2.2571398914322187,0.4565694037475725,-2.366212353751905,-1.0200800825190506,0,1.8255770688021393,2.38340783640742,-2.219152879032152
2474,1,-0.8877142857142857,-0.2620478041377443,-2.022067844579702,-0.574595329136773,-1.925002173747654,0,2.0122446186759975,-1.7516576802161286,-0.29164219082880716,-1.9961760289021986,-1.0199712591730725,0,-2.06093370877052,2.0807400840396832,-2.1340639178789287
2475,0,0.08114285714285718,0.7900512087468053,1.5723986845412767,6.230199456295777,0.19710950625972778,0,0.3773083109617183,1.8706367670289767,1.2047809983239521,1.7056942462603468,-0.3015311756826732,0,1.9102973918528887,1.1179325893525587,1.961934596261218
2476,1,0.5594285714285714,0.2640017023045305,-0.46590403237484507,-0.41566683842682545,-0.9321298038986714,0,0.4761747988702428,-0.6069326465353259,0.08246360645938267,-1.0287947691276458,-0.8202814296484451,0,-1.2380550783631548,1.7294847544694256,-2.0399305917975292
2477,2,0.9734285714285715,0.7900512087468053,0.4426070186240935,-0.23733684904239194,-0.48182986469273037,0,-1.782894122696009,0.3603291271969346,0.08246360645938267,0.2873022913461012,-0.6498722930281975,0,0.42230652686548353,-0.3016310379889041,0.6420149718741162
2478,2,0.44971428571428573,0.2640017023045305,0.20542709796665606,-0.3676223277182711,-0.5679443018703155,0,-1.2269975817870362,0.08655310243766715,0.08246360645938267,0.09055374411459172,-0.6781203220563331,0,0.24882713863579492,-0.26882999013149117,0.6444145934192096
2479,9,-0.04800000000000004,1.3161007151890802,-0.4164562460031284,-0.5349462524451707,-0.4008725592508235,0,-0.6986987414905654,-0.5599585807492093,1.2047809983239521,-0.46621410388316026,-0.49266730244445484,0,-0.4122848497997799,-0.5040919032528881,-0.0915843151823298
2480,9,0.4168571428571428,0.7900512087468053,-0.09753344616118487,-0.5695752961361616,-0.33786270436804083,0,-1.1921213667272808,-0.24130545989061292,1.578886795612142,-0.1837628751002915,-0.4813897942724824,0,0.2693366267929846,-0.6777773483359283,0.180687718715988
2481,4,0.9711428571428571,-0.7880973105800192,0.037394809777077404,-0.055653355545785536,0.16515761633143797,0,-1.7804679512135912,-0.09831547025992851,-1.7880653799815664,-0.05242969151881017,-0.03926014336588692,0,-0.07971583063815452,-1.1329378449573537,-0.09088611497464338
2482,9,-0.8505714285714285,1.3161007151890802,0.15882207571328963,0.002188882877966708,-0.1795266430410956,0,0.15319072027337624,0.03452285813836854,1.9529925929003318,-0.05697435342831533,-0.3865566334299631,0,-0.07536993006320368,-0.8985942456337489,-0.20840235632161955
2483,1,-0.03514285714285714,1.3161007151890802,0.004908106193308098,-0.5580506123998367,-1.5637097506005992,0,1.1072826557341664,-0.13318752043545007,0.4565694037475725,-0.8435954966241421,-1.014895227136045,0,-1.0175656626113732,1.4952924812495256,-2.066977504777642
2486,1,0.9451428571428571,-0.2620478041377443,-1.7130750562594903,-0.4237524803105871,-1.6974291073091619,0,0.06675836121224293,-1.5758109424069666,0.4565694037475725,-1.7851366380389377,-1.0062018563382495,0,-1.8439934638113826,1.7169533787489697,-1.9018151200811408
2491,7,-0.546,0.2640017023045305,-2.474123072114319,-0.4017297201310673,-0.7357584720750756,0,1.6495319820545393,-1.9629883746384678,-0.29164219082880716,-1.7402906764055446,-0.5823457301905283,0,-1.7910189820052218,1.0600350271285686,-1.3783791962396788
2495,7,0.4962857142857142,-0.7880973105800192,-0.6344414367230887,-0.5300270843051911,-0.38715908937700405,0,0.5431977860720336,-0.762133643010395,0.08246360645938267,-0.813674869064839,-0.45767277248295946,0,-0.9119778062357479,0.055284945996711,-1.0747504191945707
2496,12,-0.10799999999999998,0.7900512087468053,0.3899084257801576,-0.5876161071915795,0.23475740420100552,0,0.578074001131789,0.2982013348112555,0.4565694037475725,0.36326584421641117,-0.029494041694395495,0,0.41309322819074407,-0.8108472469267696,0.5470645439678503
2497,10,0.03028571428571425,0.7900512087468053,-3.8182305992399024,-0.4718727791791383,-1.9980644188555805,0,1.454831720590513,-2.2690175240387123,1.2047809983239521,-2.3612469642525213,-1.0198960147739748,0,-2.398979040395522,2.351827996043419,-2.1772994832301222
2498,4,0.8711428571428572,-0.2620478041377443,-0.1699302825850969,-0.35120648894455136,-0.5712069931230521,0,-1.6743229488578137,-0.3160239340313785,-1.7880653799815664,-0.3994537477501205,-0.16876733481252404,0,-0.3865614573908329,-0.38611144808692455,-0.37053742016310554
2499,0,0.5945714285714285,-0.7880973105800192,0.9188453247929416,2.5329664038891253,-0.27959144456570634,0,-0.16767045827637486,0.9554106303621227,-1.0398537854051868,0.44757008735293186,-0.5739521378464053,0,0.32927494823639175,-0.2385927372978997,-0.5897391513288381
2500,1,0.07285714285714295,-0.2620478041377443,-0.6850624927646556,-0.4515937038628472,-1.2822755887223136,0,0.9926460531899264,-0.8072678716203969,-0.665747988116997,-1.1731555874144135,-0.9435296396533851,0,-1.2953767939912435,1.1296579080894367,-1.7892081463354836
2502,6,0.19485714285714284,1.3161007151890802,0.8694303028885332,0.25709871760670006,1.0058422562118785,0,-0.9564794614974541,0.8908483703989409,0.08246360645938267,0.7821447615158552,0.824187532449446,0,0.6332180272884691,-0.35723817779181066,-0.0005766268071559345
2503,1,0.7302857142857142,-0.7880973105800192,-0.14937238194028576,-0.1653244254762311,-1.80118079549403,0,0.2948184805595138,-0.2949490593822471,0.4565694037475725,-0.6051155569745919,-0.43676083389573,0,-0.8255804723485158,0.3239591197931419,-1.6124224591596839
2504,1,0.29114285714285715,0.2640017023045305,-0.7000185310675194,-0.5168319143846395,-0.9393052810763185,0,0.760946676619029,-0.8204718776226866,0.8306752010357623,-1.0644683971675002,-0.8080316517844213,0,-1.1825917249385633,0.7305352616317666,-1.5559394731892209
2506,9,0.0734285714285714,1.3161007151890802,0.0159440338410659,-0.28239175638550684,-0.2981033587487319,0,-0.8275891014940097,-0.12137288214474312,0.4565694037475725,-0.13551352915807424,-0.4644435003317419,0,-0.09869973063833777,-0.7808132713471377,0.005689281408569951
2507,9,0.9602857142857142,-0.2620478041377443,0.0819148589403975,0.9173178465624079,-0.24509551199802268,0,-1.7689436366721067,-0.050068802212338795,0.4565694037475725,-0.0018582521515000776,-0.43045759213716217,0,0.08275346632941821,-0.7363093536785325,0.35234628115602235
2508,11,0.7577142857142858,0.2640017023045305,-0.2484383268503726,-0.5299993052698254,0.15760745912343954,0,-1.5539241890428315,-0.39546785923896605,-0.665747988116997,-0.29681100204270033,0.0009186612417610866,0,-0.34282888594257666,-0.8040581773758482,-0.30322944685267067
2509,1,0.8557142857142856,0.7900512087468053,-0.2529552761754133,-0.5687713185207773,-0.9931601334136638,0,0.16168232046183834,-0.39998858389255254,1.2047809983239521,-0.7179930196092491,-0.861927400966981,0,-0.7933129146423391,0.4406625076481589,-1.196086603648893
2510,1,0.2868571428571429,0.7900512087468053,-1.4372679346998622,-0.5605606530467976,-1.567798881369387,0,0.7654957481485625,-1.3973158777993382,1.2047809983239521,-1.7056443619578745,-0.9903564952210263,0,-1.8339770888956917,1.7529534448138253,-2.1889254975048598
2512,12,0.9137142857142857,0.2640017023045305,0.9225393370740973,0.5601787418140683,-0.6119481870860849,0,-0.5064246515089568,0.960263166007234,0.08246360645938267,0.5892912556208583,-0.7795341659029525,0,0.6552300699000008,-0.031293965197999166,0.3290815892275494
2514,2,0.7211428571428571,-0.7880973105800192,0.2649422604058608,-0.3166194118562923,-0.7220648861263917,0,-1.515105445324147,0.15383955840527194,0.4565694037475725,0.09568138649736063,-0.7728726789454606,0,0.25897607010945795,-0.13300966923944504,0.6007274847844506
2515,9,-0.21799999999999997,0.2640017023045305,-0.07215729826251306,-0.5794871373718369,-0.21619235100709502,0,-0.5182522374857433,-0.21478429033788837,-0.29164219082880716,-0.203906492247657,-0.3854615378470914,0,-0.1873429397004389,-0.8273282035942913,-0.09641030521958825
2516,9,-0.4545714285714286,-0.7880973105800192,-0.35105526186710373,-0.3563635549033441,-0.33205375117474023,0,-0.2671434890555035,-0.4968265813159204,0.4565694037475725,-0.44201220958475723,-0.4458536593830864,0,-0.4211932325221027,-0.5680270201371598,-0.2309514337186131
2518,8,-0.17314285714285715,-1.314146817022294,0.2591913487437765,-0.4648561248546018,0.5213797315211024,0,0.04067701777625175,0.1472964319399637,-1.4139595826933766,0.3229881149349554,0.3260619656779146,1,0.35458532103503126,-0.6954159904842365,0.5659957705079688
2519,0,-0.8054285714285714,0.7900512087468053,-1.0799432971251297,3.7048134497745013,-1.412630348093183,0,1.3183595747045134,-1.135860273475732,0.08246360645938267,-1.3699516896539983,-0.9653818168300161,0,-1.428346312694191,1.1754522664231186,-1.5842008453706864
2520,11,-0.27228571428571424,1.3161007151890802,-0.2275267889883168,-0.506965940734068,0.13628646476424708,0,-0.4606306647783211,-0.3744678421933276,0.08246360645938267,-0.260713698547322,-0.025309912743740667,0,-0.28604283781830325,-0.8701737157223981,-0.18370382520633566
2521,1,0.30885714285714294,-0.2620478041377443,-0.9612938675555371,-0.5592423737811346,-1.7586712890337892,0,0.7421438476302914,-1.0415042189605794,0.4565694037475725,-1.50362700693458,-1.0183357335655738,0,-1.6280270549296558,1.793255261913442,-2.171256568194744
2522,9,0.08371428571428563,1.3161007151890802,0.054821321080212544,-0.5340847704991174,-0.13351286673981905,0,-0.8385068731648898,-0.079493281113089,1.578886795612142,-0.13530273411833407,-0.3316672954213767,0,-0.16136825696889145,-0.8988537500258875,-0.262524161753168
2524,9,0.4005714285714286,0.7900512087468053,-0.16367653121801615,-0.4355308119980331,-0.4197980230879945,0,-1.174834894915054,-0.30962486132298483,0.08246360645938267,-0.3334837946827199,-0.5358837517005549,0,-0.3120312533321046,-0.5779366803518105,-0.2225535266027231
2525,6,-0.5811428571428572,0.7900512087468053,-0.42687544233703495,-0.3535285449304118,-0.5862508459392214,0,-0.13279424321661926,-0.5699108275824589,-0.29164219082880716,-0.591346604612078,-0.6253568396920207,0,-0.5797701227224199,-0.25445663066024143,-0.46773889326592566
2526,10,0.47057142857142864,1.3161007151890802,-0.6083346122930468,-0.5424054032843342,-1.4402943235118026,0,0.5704922152492335,-0.7385891056315758,0.4565694037475725,-0.8561160290241665,-0.9851456911253716,0,-0.7409397201167933,0.6045479196032113,-0.41821828546645257
2527,9,-0.3191428571428572,0.7900512087468053,-0.01520010965247725,-0.3039391334919239,-0.33367266450470345,0,-0.4108941493887568,-0.15463098788295293,0.08246360645938267,-0.12210502592669918,-0.48841027407883686,0,-0.04854496264253202,-0.701018374567626,0.19721488385953007
2528,4,-0.9528571428571428,1.3161007151890802,-0.2685997741859374,-0.25421035573106215,-0.5402668739175447,0,0.26176189411157164,-0.4156040519585542,-0.665747988116997,0.1153233216303217,-0.610155767792436,0,-0.48322454022761646,-0.3475359406189443,-0.47169227752471476
2530,0,-0.4782857142857143,0.2640017023045305,1.8694544946011133,1.3705083889703014,1.3980663488648974,0,0.9711137812834687,2.3243304141627403,0.08246360645938267,1.493125874423976,1.0845487265674454,0,0.9991336340969648,1.1839207775005258,-1.4103691880045652
2532,9,0.1625714285714286,-0.7880973105800192,0.07319041248000528,0.9209416914629509,-0.18631915087312756,0,-0.922209789308303,-0.059565234776749076,-0.29164219082880716,-0.08428477630982713,-0.38015214609559184,0,-0.07026409529219371,-0.9128661809303807,-0.044583829058923934
2533,4,-0.3985714285714286,0.2640017023045305,0.10633795199218328,-0.5113735034349632,0.0917598091313093,0,-0.3265846903747392,-0.02337652991549114,-1.4139595826933766,-0.05115660423560977,-0.12671720882223492,0,-0.10020983857974265,-1.083145089811152,-0.24547760485111914
2534,1,0.7157142857142857,-0.2620478041377443,-0.5594010938449537,-0.05205745258009042,-0.9720743503309877,0,0.3102853237599272,-0.6939679772563396,-0.665747988116997,-0.853986310168524,-0.8327937536768899,0,-0.8760912396208343,0.33739009041547663,-0.9510799921760194
2535,9,0.6645714285714286,-0.2620478041377443,-0.12457909425214271,-0.4568862585655096,-0.050897491105409524,0,-1.455057701134307,-0.2693821710899431,0.8306752010357623,-0.1387797741620458,-0.2295337391429367,0,-0.08456713265698702,-0.8711907173962256,0.21832433886274874
2536,1,0.3117142857142856,-0.2620478041377443,-0.7728404918634922,0.7717096968061702,-1.7107017532600202,0,0.7391111332772687,-0.8839096565356281,0.8306752010357623,-1.2892232718154022,-1.01710271831815,0,-1.3513338409886082,0.5438863686730838,-1.7122311933415282
2537,4,-0.5877142857142856,1.3161007151890802,-0.19373944920496966,0.20054804731460812,-0.5252805482041996,0,-0.12581900020466796,-0.3402908005945628,-0.665747988116997,-0.4228312121402499,-0.6077506576072504,0,-0.4254102717312113,-0.3950359499645499,-0.4440425247056802
2538,7,-0.09799999999999998,1.3161007151890802,-2.004912947321723,-0.031458509224663644,-0.9574926065366097,0,1.1740023715006553,-1.7425633006575565,1.9529925929003318,-1.6665030264065321,-0.7438301483396187,0,-1.727688691092969,1.097198695550281,-1.510140078911797
2539,9,0.5302857142857142,1.3161007151890802,-0.3603864416253185,-0.011572741086981149,-0.18376733751293434,0,-1.3125201265422628,-0.5059038820688943,1.578886795612142,-0.38996818898797814,-0.3186401969563168,0,-0.36178804541325493,-0.6855981713499495,-0.09707993887615496
